RA,FASE_NUM,TEMPO_PROGRAMA,DEFASAGEM_ANALISE,STATUS_DEFASAGEM_2024,IDA,IEG,IAA_MODELO,IPS,IPP,IPV,INDE_2024,PEDRA_2024,PROB_RISCO_2025,RANK_RISCO_2025,PERCENTIL_RISCO_2025,RANK_RISCO_FASE_2025,PERCENTIL_RISCO_FASE_2025,PRIORIDADE_2025,PERFIL_RADAR,RISCO_OCULTO,PONTO_CEGO,STATUS_MODELO
RA-321,5,2,1,Sem defasagem,7.166666666666667,9.534706331,7.917,6.26,8.125,7.776666667,8.125807932933334,Topázio,0.20991841520823162,953,9.68,66,35.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1560,4,0,1,Sem defasagem,8.166666666666666,9.206349206333334,9.168,5.635,8.5,8.336,8.4721031746,Topázio,0.2091506879817766,954,9.58,100,13.91,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1603,5,0,-1,Com defasagem,8.333333333333334,9.259259258999998,7.5,7.51,7.5,7.835,7.836518518466668,Ametista,0.20844724416192714,955,9.49,67,34.0,Reduzida,Atenção atual,False,False,Elegível
RA-247,4,3,0,Sem defasagem,4.333333333333333,8.306595365666666,0.0,6.26,7.75,8.5875,6.646485739800001,Ágata,0.20307933384770332,956,9.39,101,13.04,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-106,6,3,0,Sem defasagem,5.666666666666667,8.761904762,9.168,5.635,7.8125,7.872,7.721664285733334,Ametista,0.19980030848604613,957,9.3,8,72.0,Moderada,Estável / menor prioridade,False,False,Elegível
RA-487,3,3,0,Sem defasagem,9.666666666666666,9.441269841333334,9.168,9.38,9.0625,9.1725,9.4171373016,Topázio,0.19626331002779088,958,9.2,207,2.37,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1590,4,0,-1,Com defasagem,8.666666666666666,8.267770876333332,7.917,7.51,10.0,8.806,8.1907875086,Topázio,0.19605168941659554,959,9.11,102,12.17,Reduzida,Atenção atual,False,False,Elegível
RA-958,1,1,0,Sem defasagem,10.0,10.0,10.002,6.26,9.53125,9.76,9.531325,Topázio,0.19387459496226783,960,9.01,185,0.54,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1624,6,0,-1,Com defasagem,7.5,9.460317460333334,7.917,7.51,7.8125,7.636,7.743213492066667,Ametista,0.18874067937001232,961,8.92,9,68.0,Moderada,Atenção atual,False,False,Elegível
RA-1210,6,1,0,Sem defasagem,5.5,10.0,9.585,7.51,7.875,8.166,8.2302,Topázio,0.18873824457885027,962,8.82,10,64.0,Moderada,Estável / menor prioridade,False,False,Elegível
RA-320,5,2,0,Sem defasagem,6.666666666666667,10.0,9.168,7.51,7.65625,8.3775,8.442258333333335,Topázio,0.18778211356586444,963,8.73,68,33.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-543,3,2,1,Sem defasagem,6.833333333333333,9.616977225666666,8.751,2.51,8.90625,8.7,8.0467871118,Topázio,0.18429174846272245,964,8.63,208,1.9,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-91,6,3,-1,Com defasagem,7.333333333333333,7.476190476333334,10.002,5.635,7.875,8.068,7.426704761933335,Ametista,0.18245284911643408,965,8.54,11,60.0,Moderada,Atenção atual,False,False,Elegível
RA-1583,4,0,-1,Com defasagem,8.166666666666666,7.753623188333333,7.917,6.26,9.166666667,9.006666667,7.8197579711,Ametista,0.18083968449495652,966,8.44,103,11.3,Reduzida,Atenção atual,False,False,Elegível
RA-42,6,3,-1,Com defasagem,8.166666666666666,9.682539682666668,9.168,5.635,6.796875,7.134,7.656628769866667,Ametista,0.18080444789276098,967,8.35,12,56.0,Moderada,Atenção atual,False,False,Elegível
RA-165,5,3,0,Sem defasagem,8.5,9.431042884999998,7.5,7.51,7.96875,7.893333333,8.4627502436,Topázio,0.17985199876750946,968,8.25,69,32.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1163,4,1,0,Sem defasagem,7.833333333333333,9.824561403666666,8.334,7.51,8.125,8.755,8.6794789474,Topázio,0.17971413938296169,969,8.16,104,10.43,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1177,5,1,0,Sem defasagem,7.333333333333333,9.824561403666666,8.751,6.26,7.65625,8.125,8.3233039474,Topázio,0.17682662905936533,970,8.06,70,31.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1226,7,3,0,Sem defasagem,6.066666666666666,9.0,8.334,6.885,7.5,7.5,7.785233333333334,Ametista,0.17354045465370121,971,7.97,13,67.57,Moderada,Estável / menor prioridade,False,False,Elegível
RA-784,2,2,0,Sem defasagem,8.75,9.7727272725,8.002,5.635,9.375,9.4,8.8857454545,Topázio,0.17062285473910546,972,7.87,184,1.08,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-171,6,2,-1,Com defasagem,8.333333333333334,7.833333333333333,7.5,5.635,7.625,7.598,7.328933333333333,Ametista,0.1688996995437754,973,7.78,13,52.0,Moderada,Atenção atual,False,False,Elegível
RA-1632,6,0,0,Sem defasagem,6.666666666666667,10.0,9.168,7.51,7.75,8.066,8.389333333333335,Topázio,0.1685892320156718,974,7.69,14,48.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-76,7,3,2,Sem defasagem,7.066666666666666,9.0,10.002,6.885,7.5,7.5,8.152033333333334,Topázio,0.16702870737979877,975,7.59,14,64.86,Moderada,Estável / menor prioridade,False,False,Elegível
RA-1627,6,0,-1,Com defasagem,7.833333333333333,7.777777777666667,7.083,7.51,7.65625,8.172,7.481547222200001,Ametista,0.16630858011202823,976,7.5,15,44.0,Reduzida,Atenção atual,False,False,Elegível
RA-80,7,3,0,Sem defasagem,7.0,7.8961292116666675,8.751,8.13,8.75,7.946666667,8.131659175733333,Topázio,0.1649004829852397,977,7.4,15,62.16,Moderada,Estável / menor prioridade,False,False,Elegível
RA-1604,5,0,-1,Com defasagem,8.5,7.777777778,9.168,7.51,8.125,8.88,8.0118555556,Topázio,0.16321136989025578,978,7.31,71,30.0,Reduzida,Atenção atual,False,False,Elegível
RA-278,5,3,1,Sem defasagem,9.333333333333334,9.855072463666666,9.168,7.51,8.125,7.946666667,8.907314492800001,Topázio,0.16159302364848563,979,7.21,72,29.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-112,6,3,0,Sem defasagem,8.0,7.978174603333333,7.083,7.51,7.96875,8.004,8.052609920666667,Topázio,0.16030838480836004,980,7.12,16,40.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-416,4,3,1,Sem defasagem,8.0,8.972709551666666,8.751,7.51,8.541666667,9.13,8.700808577033333,Topázio,0.16020167194670026,981,7.02,105,9.57,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-419,4,3,1,Sem defasagem,8.166666666666666,9.382456140666669,7.083,6.26,8.020833333,8.5475,8.355707894766669,Topázio,0.1593213139837325,982,6.93,106,8.7,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-612,2,3,0,Sem defasagem,9.75,9.5454545455,8.002,6.26,9.6875,9.4,9.1340409091,Topázio,0.1592810896885696,983,6.83,185,0.54,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1622,5,0,-1,Com defasagem,9.666666666666666,10.0,8.334,7.51,8.333333333,7.89,8.429066666633334,Topázio,0.15847706292094144,984,6.74,73,28.0,Reduzida,Atenção atual,False,False,Elegível
RA-1214,7,1,0,Sem defasagem,8.0,9.081527348,10.002,8.13,8.28125,7.663333333,8.5902971362,Topázio,0.1574160270034974,985,6.64,16,59.46,Moderada,Estável / menor prioridade,False,False,Elegível
RA-81,6,3,0,Sem defasagem,7.5,9.333333333333334,9.168,6.26,7.875,7.798,8.256566666666668,Topázio,0.15686184571502126,986,6.55,17,36.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-241,7,3,2,Sem defasagem,6.816666666666667,9.891666667,10.002,7.1975,7.5,7.5,8.311616666733334,Topázio,0.15587010039869187,987,6.45,17,56.76,Moderada,Estável / menor prioridade,False,False,Elegível
RA-316,5,2,0,Sem defasagem,8.0,10.0,9.168,7.51,7.65625,8.3775,8.708925,Topázio,0.15555117650094233,988,6.36,74,27.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-326,4,2,1,Sem defasagem,9.333333333333334,8.973112128333334,9.168,6.26,8.875,8.704,8.832389092333335,Topázio,0.15405779819694654,989,6.26,107,7.83,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-127,5,2,0,Sem defasagem,7.833333333333333,9.488636363666666,8.751,7.51,7.625,8.538,8.5605939394,Topázio,0.1540161702126818,990,6.17,75,26.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-557,3,3,0,Sem defasagem,9.666666666666666,8.756265663999999,10.002,7.51,10.0,9.576,9.350986466133334,Topázio,0.1537831561066318,991,6.07,209,1.42,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-189,5,3,0,Sem defasagem,8.166666666666666,10.0,10.002,6.255,6.875,8.2,8.586533333333334,Topázio,0.15127874564015006,992,5.98,76,25.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-291,7,2,2,Sem defasagem,6.166666666666667,9.737666667,8.751,6.26,7.5,7.5,7.931966666733333,Ametista,0.15085929741548182,993,5.88,18,54.05,Moderada,Estável / menor prioridade,False,False,Elegível
RA-237,5,2,-1,Com defasagem,7.666666666666667,9.689754689666666,8.751,6.26,7.916666667,8.336666667,7.931384271366667,Ametista,0.15009026662704172,994,5.79,77,24.0,Reduzida,Atenção atual,False,False,Elegível
RA-86,7,3,0,Sem defasagem,5.483333333333333,9.704333333,6.667,6.57,7.5,7.5,7.611233333266666,Ametista,0.14779097583273593,995,5.69,19,51.35,Moderada,Estável / menor prioridade,False,False,Elegível
RA-90,7,3,2,Sem defasagem,8.066666666666666,9.0,10.002,6.885,7.5,7.5,8.352033333333335,Topázio,0.1446429423527222,996,5.6,20,48.65,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-175,6,3,-1,Com defasagem,8.5,9.473684210666669,10.002,6.26,7.5,7.766,8.024136842133334,Topázio,0.14243379085334232,997,5.5,18,32.0,Reduzida,Atenção atual,False,False,Elegível
RA-52,7,3,2,Sem defasagem,7.216666666666666,9.437666667,8.751,6.885,7.5,7.5,8.144466666733333,Topázio,0.1411833795304861,998,5.41,21,45.95,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1579,4,2,-2,Com defasagem,7.166666666666667,9.090261887,8.751,5.635,8.5,9.272,7.894385710733333,Ametista,0.13897112210384174,999,5.31,108,6.96,Reduzida,Atenção atual,False,False,Elegível
RA-425,4,2,0,Sem defasagem,9.0,10.0,10.002,6.26,8.229166667,8.8375,9.0166166667,Topázio,0.13509271778487622,1000,5.22,109,6.09,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-172,7,3,1,Sem defasagem,6.933333333333334,9.8,8.751,6.57,7.5,7.5,8.128766666666667,Topázio,0.13455593160159227,1001,5.12,22,43.24,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-269,7,2,2,Sem defasagem,8.200000000000001,9.6,9.168,7.505,7.5,7.5,8.4773,Topázio,0.1337457898452665,1002,5.03,23,40.54,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-277,7,3,2,Sem defasagem,6.9,9.741666667,8.334,6.5725,7.5,7.5,8.0689833334,Topázio,0.13288141904877304,1003,4.93,24,37.84,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-250,4,2,0,Sem defasagem,9.166666666666666,9.629629629666669,9.168,6.88,8.958333333,8.95,9.049892592566668,Topázio,0.13276627728225138,1004,4.84,110,5.22,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-48,7,3,0,Sem defasagem,7.5,8.339076859,7.917,9.375,8.59375,8.23,8.402390371800001,Topázio,0.13225799882186137,1005,4.74,25,35.14,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-180,5,3,2,Sem defasagem,8.5,9.431818181666666,9.168,7.51,8.125,8.674,8.801463636333335,Topázio,0.13112626943007658,1006,4.65,78,23.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1201,5,1,-1,Com defasagem,9.0,9.523809523666666,8.751,7.51,8.333333333,8.56,8.376195238033333,Topázio,0.13078749286529562,1007,4.55,79,22.0,Reduzida,Atenção atual,False,False,Elegível
RA-191,7,3,2,Sem defasagem,6.4,9.571,7.5,5.945,7.5,7.5,7.7887,Ametista,0.13043569362012108,1008,4.46,26,32.43,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1626,6,0,0,Sem defasagem,7.333333333333333,9.696969697,8.751,7.51,8.28125,8.404,8.541085606066668,Topázio,0.13003838587742425,1009,4.36,19,28.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1631,6,0,-1,Com defasagem,7.166666666666667,10.0,9.585,7.51,8.5,8.468,8.186433333333333,Topázio,0.12941271559068682,1010,4.27,20,24.0,Reduzida,Atenção atual,False,False,Elegível
RA-187,4,3,0,Sem defasagem,7.833333333333333,9.537037037,8.751,5.635,8.4375,9.06,8.568424074066666,Topázio,0.12870176484419238,1011,4.17,111,4.35,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-242,7,3,2,Sem defasagem,7.650000000000001,9.621,9.585,6.26,7.5,7.5,8.2887,Topázio,0.12720385694085773,1012,4.08,27,29.73,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-193,5,3,1,Sem defasagem,7.0,9.848484848333332,8.751,6.26,8.4375,8.7525,8.465046969666668,Topázio,0.12530352452051274,1013,3.98,80,21.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-186,5,3,1,Sem defasagem,7.166666666666667,9.640151515,7.917,6.26,8.125,8.672,8.325963636333334,Topázio,0.12517057179857466,1014,3.89,81,20.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-132,6,3,0,Sem defasagem,8.333333333333334,8.380952380666665,8.334,7.51,8.59375,8.44,8.4746321428,Topázio,0.1222764337988853,1015,3.8,21,20.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1621,5,0,-1,Com defasagem,8.333333333333334,10.0,7.917,6.26,8.333333333,8.446666667,8.107033333366667,Topázio,0.12142203905888595,1016,3.7,82,19.0,Reduzida,Atenção atual,False,False,Elegível
RA-110,5,3,0,Sem defasagem,8.5,9.696969697,9.168,6.255,7.5,8.504,8.6324939394,Topázio,0.12108886725775511,1017,3.61,83,18.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-93,7,3,1,Sem defasagem,7.483333333333333,9.931666667,9.168,6.2575,7.5,7.5,8.275550000066668,Topázio,0.12072583902643827,1018,3.51,28,27.03,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-176,5,3,1,Sem defasagem,8.833333333333334,9.545454545333332,9.585,6.26,8.59375,8.545,8.828632575733334,Topázio,0.1185969946388946,1019,3.42,84,17.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-245,7,3,2,Sem defasagem,8.033333333333333,9.953333333,9.168,6.885,7.5,7.5,8.452633333266668,Topázio,0.11839918506388615,1020,3.32,29,24.32,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-98,7,3,1,Sem defasagem,8.9,9.546,9.585,7.1975,7.5,7.5,8.617450000000002,Topázio,0.11791441476953389,1021,3.23,30,21.62,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-166,7,3,1,Sem defasagem,8.266666666666667,9.246,8.334,6.5725,7.5,7.5,8.243183333333334,Topázio,0.11730702490647417,1022,3.13,31,18.92,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-418,4,3,1,Sem defasagem,9.333333333333334,10.0,8.751,7.51,8.229166667,9.0475,9.125183333366667,Topázio,0.11724554862717726,1023,3.04,112,3.48,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-94,6,3,0,Sem defasagem,8.0,9.666666666666666,10.002,6.26,8.375,8.2,8.637033333333335,Topázio,0.1169116227762411,1024,2.94,22,16.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-146,5,2,-2,Com defasagem,9.333333333333334,9.514316093333331,8.751,5.635,7.65625,8.304,8.134554885333333,Topázio,0.11503037420299257,1025,2.85,85,16.0,Reduzida,Atenção atual,False,False,Elegível
RA-196,5,3,1,Sem defasagem,8.0,9.689754689666666,8.751,7.51,8.75,8.9225,8.823550937933334,Topázio,0.1148171778998335,1026,2.75,86,15.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1178,5,1,-1,Com defasagem,8.333333333333334,9.682539682666668,8.751,6.26,7.5,8.696,8.0934746032,Topázio,0.11439075934651531,1027,2.66,87,14.0,Reduzida,Atenção atual,False,False,Elegível
RA-1199,5,1,-2,Com defasagem,9.0,8.571428571333334,7.5,5.005,6.5625,8.466,7.614235714266666,Ametista,0.11352256240442458,1028,2.56,88,13.0,Reduzida,Atenção atual,False,False,Elegível
RA-1153,4,3,-1,Com defasagem,8.5,9.702380952333334,8.751,5.635,8.75,9.074,8.268876190466667,Topázio,0.11252597527547308,1029,2.47,113,2.61,Reduzida,Atenção atual,False,False,Elegível
RA-111,5,3,0,Sem defasagem,8.333333333333334,9.488636363666666,9.168,6.26,8.125,8.74,8.667693939400001,Topázio,0.11248055053871746,1030,2.37,89,12.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-274,5,3,2,Sem defasagem,9.333333333333334,9.648148148,8.334,5.635,8.125,8.226666667,8.651029629666667,Topázio,0.11152724760339533,1031,2.28,90,11.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-184,5,3,1,Sem defasagem,8.166666666666666,8.696741854666667,8.751,6.26,7.96875,9.004,8.471456704266666,Topázio,0.10985679570455084,1032,2.18,91,10.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-119,7,3,1,Sem defasagem,7.366666666666667,9.983333333,7.083,6.57,7.5,7.5,8.085299999933333,Topázio,0.10979025601575886,1033,2.09,32,16.22,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-244,5,3,1,Sem defasagem,9.5,10.0,7.5,6.26,8.125,8.17,8.7225,Topázio,0.10730391552761305,1034,1.99,92,9.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-64,7,3,0,Sem defasagem,8.166666666666666,8.980785296666667,10.002,8.135,8.4375,8.283333333,8.743607059266667,Topázio,0.10528833659708525,1035,1.9,33,13.51,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1630,6,0,0,Sem defasagem,7.333333333333333,9.833333333333334,8.334,7.51,8.25,8.702,8.583133333333334,Topázio,0.10464651675360251,1036,1.8,23,12.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-279,5,3,1,Sem defasagem,9.333333333333334,10.0,9.168,7.51,8.333333333,8.726666667,9.113133333366669,Topázio,0.10244851663040355,1037,1.71,93,8.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1081,4,1,0,Sem defasagem,8.833333333333334,9.523809523666666,6.667,5.005,9.166666667,8.95,8.5452952381,Topázio,0.10118241840508985,1038,1.61,114,1.74,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-167,6,3,-1,Com defasagem,8.166666666666666,9.473684210666669,8.751,6.26,8.375,8.334,8.033470175466666,Topázio,0.10029964630028824,1039,1.52,24,8.0,Reduzida,Atenção atual,False,False,Elegível
RA-45,7,3,0,Sem defasagem,8.0,9.619047619,7.5,9.38,8.75,8.283333333,8.743476190400001,Topázio,0.09411591439768162,1040,1.42,34,10.81,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1203,6,1,0,Sem defasagem,9.0,9.649122807,9.168,7.51,8.375,8.572,8.9495245614,Topázio,0.09273606535056239,1041,1.33,25,4.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-195,5,3,1,Sem defasagem,7.833333333333333,9.682539682666668,7.5,6.26,7.96875,8.965,8.4690496032,Topázio,0.09248710335258842,1042,1.23,94,7.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-197,5,3,0,Sem defasagem,8.333333333333334,9.848484848333332,7.5,6.26,7.96875,8.795,8.568238636333334,Topázio,0.09189542354957053,1043,1.14,95,6.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-229,5,2,1,Sem defasagem,8.833333333333334,9.841269841333334,9.585,5.635,8.28125,8.8375,8.852545634933334,Topázio,0.09171424075325092,1044,1.04,96,5.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1176,5,1,1,Sem defasagem,9.166666666666666,9.682539682666668,8.751,6.26,8.59375,8.9225,8.914816269866666,Topázio,0.08841687240796528,1045,0.95,97,4.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-280,5,3,1,Sem defasagem,9.333333333333334,9.855072463666666,7.917,6.26,8.333333333,8.67,8.822714492700001,Topázio,0.08694439695986664,1046,0.85,98,3.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-103,5,3,0,Sem defasagem,9.166666666666666,9.603174603333336,8.334,6.26,7.875,8.872,8.775268254,Topázio,0.08510620812384835,1047,0.76,99,2.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1151,4,1,1,Sem defasagem,9.0,9.722222222333334,7.5,5.635,8.125,9.393333333,8.749111111066668,Topázio,0.08366761626499615,1048,0.66,115,0.87,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-157,5,3,1,Sem defasagem,9.666666666666666,10.0,8.334,6.26,8.125,8.726666667,8.950566666733334,Topázio,0.08018505727270246,1049,0.57,100,1.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-58,7,3,0,Sem defasagem,7.333333333333333,9.824561403666666,9.585,7.51,9.0625,8.62,8.7713289474,Topázio,0.07778653266124691,1050,0.47,35,8.11,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-578,3,3,1,Sem defasagem,9.833333333333334,10.0,10.002,2.51,9.583333333,9.45,9.066199999966669,Topázio,0.07709837293023626,1051,0.38,210,0.95,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-56,7,3,0,Sem defasagem,7.666666666666667,9.265350877333333,10.002,10.0,8.4375,9.233333333,9.0770201754,Topázio,0.07672202380329925,1052,0.28,36,5.41,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-479,3,3,1,Sem defasagem,9.666666666666666,9.866666666666667,9.168,2.51,9.375,9.45,8.901966666666668,Topázio,0.07642998029544716,1053,0.19,211,0.47,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-87,7,3,1,Sem defasagem,9.166666666666666,9.649122807,8.751,9.375,9.375,9.623333333,9.437924561333332,Topázio,0.038029037640986155,1054,0.09,37,2.7,Reduzida,Estável / menor prioridade,False,False,Elegível
